id,user_id,account_id,category_id,amount,type,description,date,is_recurring,recurrence_rule,is_reviewed,to_account_id,created_at,updated_at,contact_id
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,39000.0,expense,Ăn mcdonald,2026-02-23,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Cho tiền người thân,200000.0,expense,Lì xì cho ba mẹ ín,2026-02-23,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,AI,132000.0,expense,Mua GPT Go,2026-02-22,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,39000.0,expense,Ăn mcdonald,2026-02-24,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,249175.0,expense,Mua giá đỡ điện thoại chân không xài cho xe,2026-02-25,NULL,NULL,NULL,Ba,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua đồ ăn,214000.0,expense,Ăn mcdonald,2026-02-24,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Dịch vụ khác,128520.0,expense,ĐI chidori với ín,2026-02-24,NULL,NULL,NULL,Ín,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Thưởng,200000.0,income,Ba của ín lì xì,2026-02-24,NULL,NULL,NULL,Người trong nhà,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Mua sắm đồ cá nhân,247000.0,expense,Mua toner để sẵn phòng hờ da khô bong tróc,2026-02-25,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Nghe nhạc,65000.0,expense,Mua Youtube Premium cho mình và ín,2026-02-26,NULL,NULL,NULL,Dịch vụ,NULL,NULL,NULL
,,b441e1dc-f1fa-4fb8-a122-2b4d98468cdf,Chuyển tiền,7000000.0,NULL,Nạp tiền mặt vào tài khoản để mua CK,2026-02-26,NULL,NULL,NULL,Cá nhân,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Đầu tư,2000000.0,income,Em zai nhờ đầu tư CK dùm,2026-02-26,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
,,1446f45d-e885-4d1c-b577-5d2517a48106,Chuyển tiền,2000000.0,NULL,Nạp tiền vào CK cho em zai,2026-02-26,NULL,NULL,NULL,Em zai,NULL,NULL,NULL
